Blog Title,Unique Code,Original URL,Slug,Image,Content,Author,Author copy,Category,Date,Collection ID,Locale ID,Item ID
Eight Steps to Creating a Loyalist Team,156,https://www.actionablebooks.com/en-ca/blog/eight-steps-to-creating-a-loyalist-team/,eight-steps-to-creating-a-loyalist-team,https://s3-eu-west-1.amazonaws.com/actionable-co-public-sites/actionablebooks-com-wp-content/uploads/2017/10/22207156_10159126585698125_421342452_n.jpg,"<p>Teams work or they fail to work. And often, the people on them can’t give specific reasons for either outcome.</p>
 <p>When teams fail, they often dissolve into cliques riddled with blame or confusion. You see it everywhere: The offensive line blames the quarterback for a late throw; the quarterback points to the wide receiver who bobbled the ball; and the receiver looks back to the linemen who let the opponent run free and interfere with the pass. Everyone sees fault and assigns blame from their own vantage point.</p>
 <p>In the world of business nearly all work is done in teams. Ask anyone and they’ll tell you most of the teams they’ve been on are average or mediocre, or good but not great. However, some have experienced an extraordinary team—a Loyalist Team—the kind that makes a lasting impact and sets the bar for what greatness looks and feels like. And sadly, many can tell you in detail about the toxic teams they were on where gossip, sabotage, and finger-pointing was the norm—they too made a lasting impact—a very negative one.</p>
 <p>As my partners and I studied team after team, year after year, we collected the dimensions of each type of team and stored them in a database. Once we’d worked with enough teams to have a meaningful sample size, we analyzed the data and looked for patterns. We parsed the mountains of detail and read the message hidden there. And the message was clear: there are clear actions, behaviors, and mindsets that set great teams apart.</p>
 <p>If you want to create and maintain a high-performing Loyalist Team that delivers results, focus on these eight steps:</p>
 <p><strong>1. Trust your teammates unconditionally</strong></p>
 <p>On Loyalist Teams, team members extend trust to one another without demanding that anyone prove their loyalty. They trust each other through the good times and the bad.</p>
 <p>Start by asking everyone on the team to address any lingering trust issues with other team members.</p>
 <p><strong>2. Assume positive intent</strong></p>
 <p>On Loyalist Teams, team members give each other the benefit of the doubt. They check their own judgments and set aside their assumptions about each other’s motivations or intent. If a member of a Loyalist Team can’t understand another member’s behavior, they talk with that person directly instead of making assumptions or grousing to someone else. Start by asking the team to practice assuming positive intent with everyone on the team.</p>
 <p><strong> 3. </strong><strong>Talk to your teammates, not about them</strong></p>
 <p>On Loyalist Teams, team members discuss challenges directly. They don’t engage in gossip and instead choose to work out differences in a respectful and timely manner. Every member demonstrates loyalty to all the other team members. To start, ask your team to address issues directly with each other as they arise.</p>
 <p><strong> 4. </strong><strong>Care about your teammates’ success</strong></p>
 <p>On Loyalist Teams, team members take the time to support each other. They step in when there is a problem or challenge that someone can’t solve on their own. Each person makes personal sacrifices to help others and gives candid guidance to help a teammate learn and grow. Start by taking an interest in your teammates’ success. Ask questions about their concerns and be a good listener.</p>
 <p><strong>5. Put the team’s agenda ahead of your own</strong></p>
 <p>On Loyalist Teams, team members sacrifice resources and personal recognition to ensure the team can reach the most important goals. Everyone keeps her ego in check and focuses on a broader view of goals so the whole team can see how each part fits into the greater whole. Start by clarifying the shared goals with everyone on the team.</p>
 <p><strong>6. Push your teammates to do their best work and vice versa</strong></p>
 <p>On Loyalist Teams, team members challenge each other to reach shared goals. No one wants to let a teammate down, so they work harder and try more. Loyalists don’t spend energy watching their own backs, so they can take risks and reach higher. Start by asking your teammates to challenge and push you to reach new heights.</p>
 <p><strong>7. Discuss the toughest issues facing the team</strong></p>
 <p>On Loyalist Teams, team members engage in rigorous debate. They discuss the toughest business and team issues by voicing and debating conflicting opinions. Start by bringing up potentially divisive issues and explain what you are doing and why.</p>
 <p><strong>8. Give your teammates feedback, even when it’s hard</strong></p>
 <p>On Loyalist Teams, team members give direct feedback to each other. Everyone agrees to tell each other the tough messages so that everyone can correct mistakes and improve their performance. Start by asking your teammates how <em>you</em> can improve.</p>
 <p>Does this sound like the team you’re on? If not, why are you settling for anything less? If you work on a team—and nearly all of us do—why not start with these eight steps and create a Loyalist Team?</p>
 <hr>
 <p><em>Abby Curnow-Chavez is a partner at The Trispective Group and the co-author with Audrey Epstein, Linda Adams and Rebecca Teasdale of </em>The Loyalist Team: How Trust, Candor, and Authenticity Create Great Organizations<em>. For more information, please visit, </em><a href=""http://www.trispectivegroup.com""><em>www.trispectivegroup.com</em></a><em>. </em></p>
 <div class=""addtoany_share_save_container addtoany_content addtoany_content_bottom""><div class=""a2a_kit a2a_kit_size_32 addtoany_list"" data-a2a-url=""https://www.actionablebooks.com/en-ca/blog/eight-steps-to-creating-a-loyalist-team/"" data-a2a-title=""Eight Steps to Creating a Loyalist Team""><a class=""a2a_button_facebook"" href=""https://www.addtoany.com/add_to/facebook?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2Feight-steps-to-creating-a-loyalist-team%2F&amp;linkname=Eight%20Steps%20to%20Creating%20a%20Loyalist%20Team"" title=""Facebook"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_twitter"" href=""https://www.addtoany.com/add_to/twitter?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2Feight-steps-to-creating-a-loyalist-team%2F&amp;linkname=Eight%20Steps%20to%20Creating%20a%20Loyalist%20Team"" title=""Twitter"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_linkedin"" href=""https://www.addtoany.com/add_to/linkedin?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2Feight-steps-to-creating-a-loyalist-team%2F&amp;linkname=Eight%20Steps%20to%20Creating%20a%20Loyalist%20Team"" title=""LinkedIn"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_evernote"" href=""https://www.addtoany.com/add_to/evernote?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2Feight-steps-to-creating-a-loyalist-team%2F&amp;linkname=Eight%20Steps%20to%20Creating%20a%20Loyalist%20Team"" title=""Evernote"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_dd addtoany_share_save addtoany_share"" href=""https://www.addtoany.com/share""></a></div></div> </div>",Abby Curnow-Chavez,Abby Curnow-Chavez,Business,10/2/2017,65d339a7602fc1781408718e,65d339a75013d9bea848c5ee,65d7636670e4444aae3a55f0
2016 Reading Challenge,20,https://www.actionablebooks.com/en-ca/blog/2016-reading-challenge/,2016-reading-challenge,https://s3-eu-west-1.amazonaws.com/actionable-co-public-sites/actionablebooks-com-wp-content/uploads/2016/01/01.05_ReadMore.jpg,"<p>Happy New Year! In these early days of the new year many of us are setting resolutions for changes we want to make in our lives. Some of us want to implement more healthy eating choices, while others may want to cross a few more items off the old bucket list.</p>
 <p>Last year I resolved to read more and failed. Why? Two reasons:</p>
 <ol>
 <li>I wasn’t intentional enough.</li>
 <li>I was too ambitious.</li>
 </ol>
 <p>I believe that for most of us, change only happens when we start with small, manageable steps, and those steps must be intentional. If you only read a handful of books last year, say four or five, setting a goal of reading one book per week probably falls under the too ambitious category like it did for me. (But hey, if you want to give it a shot, all the more power to you!)</p>
 <p>So, my challenge to those of you who want to make reading more of a priority in 2016 is to set a realistic, attainable goal. That might be a book a month (like our new and returning <a href=""https://www.actionablebooks.com/bookclub/"" target=""_blank"">Actionable Book Club</a> members). Or maybe it’s not about quantifying the number of books, but rather carving out a set amount of time each day to make reading part of your routine, like going to the gym. And if it helps, find an accountability buddy so you can hold each other to it!</p>
 <p>I’ll check in this time next year to see how we all did.</p>
 <p> </p>
 <p> </p>
 <div class=""addtoany_share_save_container addtoany_content addtoany_content_bottom""><div class=""a2a_kit a2a_kit_size_32 addtoany_list"" data-a2a-url=""https://www.actionablebooks.com/en-ca/blog/2016-reading-challenge/"" data-a2a-title=""2016 Reading Challenge""><a class=""a2a_button_facebook"" href=""https://www.addtoany.com/add_to/facebook?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2F2016-reading-challenge%2F&amp;linkname=2016%20Reading%20Challenge"" title=""Facebook"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_twitter"" href=""https://www.addtoany.com/add_to/twitter?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2F2016-reading-challenge%2F&amp;linkname=2016%20Reading%20Challenge"" title=""Twitter"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_linkedin"" href=""https://www.addtoany.com/add_to/linkedin?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2F2016-reading-challenge%2F&amp;linkname=2016%20Reading%20Challenge"" title=""LinkedIn"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_evernote"" href=""https://www.addtoany.com/add_to/evernote?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2F2016-reading-challenge%2F&amp;linkname=2016%20Reading%20Challenge"" title=""Evernote"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_dd addtoany_share_save addtoany_share"" href=""https://www.addtoany.com/share""></a></div></div> </div>",Actionable Team,Actionable Team,Business,1/5/2016,65d339a7602fc1781408718e,65d339a75013d9bea848c5ee,65d7635bac56711f695d55cb
2016 Reading Challenge Check-in,21,https://www.actionablebooks.com/en-ca/blog/2016-reading-challenge-check-in/,2016-reading-challenge-check-in,https://s3-eu-west-1.amazonaws.com/actionable-co-public-sites/actionablebooks-com-wp-content/uploads/2016/03/03.28_ReadingCheck-in.jpg,"<p>2016 is already zipping by at a rapid clip, and Q1 is winding down (scary, huh?). Back in January I proposed a <a href=""https://www.actionablebooks.com/en-ca/blog/2016-reading-challenge/"" target=""_blank"">Reading Challenge</a> for those of you who want to be more intentional about your reading this year. Now seems as good a time as any for a check-in to see how you’re all doing.</p>
 <p>If you need a refresher on the challenge, it’s all about setting small, <em>doable</em> (yes, emphasis on doable) steps to help you get more reading in, whatever that looks like for you. This isn’t a one-size-fits-all approach. For some of you it might be reading a set number of books for the entire year, while for others it might be setting aside 30 minutes at a fixed time each day to sit down with a good book. It’s whatever works for you and your lifestyle.</p>
 <p>So, how is it going? What approach is working for you—or isn’t? Full disclosure (I know I’m in a judgement free zone here among friends!), I found it difficult to get going in the New Year. The first few weeks of 2016 were a bit overwhelming, as they are for most. Setting aside a fixed time each day has been working for me for two months, and I’m happy to say that now I’m back on track. If your goal has become a little derailed or reading has been put on the backburner, now is a great time to make some adjustments to your plan so that you’re successful by the end of the year.</p>
 <p>What’s the one book that’s resonated most with you so far this year? Is it Michael Bungay Stanier’s <em><a href=""https://www.actionablebooks.com/en-ca/summaries/the-coaching-habit/"" target=""_blank"">The Coaching Habit</a></em>? Or perhaps <em><a href=""https://www.actionablebooks.com/en-ca/summaries/under-new-management/"" target=""_blank"">Under New Management</a></em> by David Burkus? And if you’re looking for some inspiration for what book to pick up next, check out our archive of 880+ free book <a href=""https://www.actionablebooks.com/en-ca/summaries/"" target=""_blank"">summaries</a> written by our incredible roster of writers.</p>
 <div class=""addtoany_share_save_container addtoany_content addtoany_content_bottom""><div class=""a2a_kit a2a_kit_size_32 addtoany_list"" data-a2a-url=""https://www.actionablebooks.com/en-ca/blog/2016-reading-challenge-check-in/"" data-a2a-title=""2016 Reading Challenge Check-in""><a class=""a2a_button_facebook"" href=""https://www.addtoany.com/add_to/facebook?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2F2016-reading-challenge-check-in%2F&amp;linkname=2016%20Reading%20Challenge%20Check-in"" title=""Facebook"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_twitter"" href=""https://www.addtoany.com/add_to/twitter?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2F2016-reading-challenge-check-in%2F&amp;linkname=2016%20Reading%20Challenge%20Check-in"" title=""Twitter"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_linkedin"" href=""https://www.addtoany.com/add_to/linkedin?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2F2016-reading-challenge-check-in%2F&amp;linkname=2016%20Reading%20Challenge%20Check-in"" title=""LinkedIn"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_evernote"" href=""https://www.addtoany.com/add_to/evernote?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2F2016-reading-challenge-check-in%2F&amp;linkname=2016%20Reading%20Challenge%20Check-in"" title=""Evernote"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_dd addtoany_share_save addtoany_share"" href=""https://www.addtoany.com/share""></a></div></div> </div>",Actionable Team,Actionable Team,Business,3/29/2016,65d339a7602fc1781408718e,65d339a75013d9bea848c5ee,65d7635b2b86f605bf4ba3be
Actionable Books Live!,32,https://www.actionablebooks.com/en-ca/blog/actionable-books-live/,actionable-books-live,https://s3-eu-west-1.amazonaws.com/actionable-co-public-sites/actionablebooks-com-wp-content/uploads/2017/04/AB-Blog-Template_Reward.jpg,"<p>This past Thursday we hosted the first instalment of our <strong>Actionable Books Live</strong> seminars. Actionable Books founder Chris Taylor spoke to the terrific crowd at Toronto’s Books for Business about the important lessons he has gleaned interviewing the world’s leading business book authors, everyone from Seth Godin to Simon Sinek.</p>
 <p>We thought we’d share some photos that Mijay, our Director of Partnerships &amp; Facilitation, snapped for us!</p>
 <p>Also, don’t forget to RSVP to our next seminar targeted towards managers and team leaders next Thursday, October 20, again at Books for Business. Click <a href=""http://awinfosessionb4b-eorg.eventbrite.com/"">here</a> for more details!</p>
 <div class=""mceTemp mceIEcenter"">
 <dl id class=""wp-caption aligncenter"" style=""width: 514px;"">
 <dt><img class="" "" src=""https://fbcdn-sphotos-a.akamaihd.net/hphotos-ak-ash4/s720x720/313895_227338620659842_120024331391272_628036_2047005865_n.jpg"" alt width=""504"" height=""376""></dt>
 <dd>Chris discussing what he has learned from interviewing many of the world’s leading business book authors.</dd>
 </dl>
 </div>
 <div style=""width: 514px"" class=""wp-caption aligncenter""><img class="" "" src=""https://fbcdn-sphotos-a.akamaihd.net/hphotos-ak-ash4/s720x720/304044_227336300660074_120024331391272_628029_1210846875_n.jpg"" alt width=""504"" height=""376""><p class=""wp-caption-text"">Refreshments! Who doesn&apos;t love wine and cheese?</p></div>
 <div style=""width: 514px"" class=""wp-caption aligncenter""><img class="" "" src=""https://fbcdn-sphotos-a.akamaihd.net/hphotos-ak-snc7/s720x720/310836_227337833993254_120024331391272_628032_1052418640_n.jpg"" alt width=""504"" height=""376""><p class=""wp-caption-text"">Books! Books! Books!</p></div>
 <div style=""width: 514px"" class=""wp-caption aligncenter""><img class="" "" src=""https://fbcdn-sphotos-a.akamaihd.net/hphotos-ak-ash4/s720x720/305727_227338180659886_120024331391272_628034_1528053072_n.jpg"" alt width=""504"" height=""376""><p class=""wp-caption-text"">Post-seminar wine and mingling!</p></div>
 <p> </p>
 <div style=""width: 386px"" class=""wp-caption aligncenter""><img class="" "" src=""https://fbcdn-sphotos-a.akamaihd.net/hphotos-ak-ash4/s720x720/316475_227338413993196_120024331391272_628035_1221862517_n.jpg"" alt width=""376"" height=""504""><p class=""wp-caption-text"">Books for Business--where the event was held. Toronto&apos;s leading business book retailer!</p></div>
 <p> </p>
 <div style=""width: 417px"" class=""wp-caption aligncenter""><img class="" "" src=""https://fbcdn-sphotos-a.akamaihd.net/hphotos-ak-snc7/316988_227339203993117_120024331391272_628037_129624741_n.jpg"" alt width=""407"" height=""545""><p class=""wp-caption-text"">Chris and the terrific crowd that turned out! Thanks, guys!</p></div>
 <div class=""addtoany_share_save_container addtoany_content addtoany_content_bottom""><div class=""a2a_kit a2a_kit_size_32 addtoany_list"" data-a2a-url=""https://www.actionablebooks.com/en-ca/blog/actionable-books-live/"" data-a2a-title=""Actionable Books Live!""><a class=""a2a_button_facebook"" href=""https://www.addtoany.com/add_to/facebook?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2Factionable-books-live%2F&amp;linkname=Actionable%20Books%20Live%21"" title=""Facebook"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_twitter"" href=""https://www.addtoany.com/add_to/twitter?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2Factionable-books-live%2F&amp;linkname=Actionable%20Books%20Live%21"" title=""Twitter"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_linkedin"" href=""https://www.addtoany.com/add_to/linkedin?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2Factionable-books-live%2F&amp;linkname=Actionable%20Books%20Live%21"" title=""LinkedIn"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_evernote"" href=""https://www.addtoany.com/add_to/evernote?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2Factionable-books-live%2F&amp;linkname=Actionable%20Books%20Live%21"" title=""Evernote"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_dd addtoany_share_save addtoany_share"" href=""https://www.addtoany.com/share""></a></div></div> </div>",Actionable Team,Actionable Team,Business,10/15/2011,65d339a7602fc1781408718e,65d339a75013d9bea848c5ee,65d7635c7a291baf8649a659
Actionable Business Book Club Contest,127,https://www.actionablebooks.com/en-ca/blog/contest/,contest,https://s3-eu-west-1.amazonaws.com/actionable-co-public-sites/actionablebooks-com-wp-content/uploads/2017/04/AB-Blog-Template_Reward.jpg,"<p><a href=""https://d3mkywnuoki91n.cloudfront.net/actionablebooks-com-wp-content/uploads/2013/04/LinkedinContest2.jpg""><img class=""aligncenter size-full wp-image-5911"" alt=""LinkedinContest2"" src=""https://d3mkywnuoki91n.cloudfront.net/actionablebooks-com-wp-content/uploads/2013/04/LinkedinContest2.jpg"" width=""360"" height=""360""></a></p>
 <p> </p>
 <p>Want to win a set of <strong>7 of Chris Taylor’s Most Influential <em>and</em> Actionable Books</strong>?*</p>
 <p>It’s simple! Join our <strong>LinkedIn Group</strong>, <strong><a href=""http://www.linkedin.com/groups/Actionable-Business-Book-Club-4794843"" target=""_blank"">Actionable Business Book Club</a></strong>, and be automatically entered to win!</p>
 <p>Already a member of the group? No problem! Share the image above on Facebook and/or Twitter** to be entered into the contest. You can share the image as often as you like–each time you do will give you an additional entry in the contest.</p>
 <p>Contest closes <strong>Friday, April 19, 2013 at 11:59 PM ET</strong>.</p>
 <p>Good luck!</p>
 <p> </p>
 <p>*Titles include: <em>Linchpin</em> by Seth Godin, <em>The Commitment Engine</em> by John Jantsch (chat with John Jantsch this month during our <a href=""http://actionablebooks.com/bizbkchat"" target=""_blank"">#BizBkChat</a>), <em>Start With Why</em> by Simon Sinek, <em>A Whole New Mind</em> by Daniel H. Pink, <em>Small Giants</em> by Bo Burlingham, <em>Peak</em> by Chip Conley, and <em>Liars and Outliers</em> by Bruce Schneier.</p>
 <p>** If entering via Facebook, please share this <a href=""https://www.facebook.com/actionablebooks/posts/168913743267066"" target=""_blank"">status update</a>. If sharing the image on Twitter, please include our handle @ActionableBooks so we can keep track of your entry.</p>
 <div class=""addtoany_share_save_container addtoany_content addtoany_content_bottom""><div class=""a2a_kit a2a_kit_size_32 addtoany_list"" data-a2a-url=""https://www.actionablebooks.com/en-ca/blog/contest/"" data-a2a-title=""Actionable Business Book Club Contest""><a class=""a2a_button_facebook"" href=""https://www.addtoany.com/add_to/facebook?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2Fcontest%2F&amp;linkname=Actionable%20Business%20Book%20Club%20Contest"" title=""Facebook"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_twitter"" href=""https://www.addtoany.com/add_to/twitter?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2Fcontest%2F&amp;linkname=Actionable%20Business%20Book%20Club%20Contest"" title=""Twitter"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_linkedin"" href=""https://www.addtoany.com/add_to/linkedin?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2Fcontest%2F&amp;linkname=Actionable%20Business%20Book%20Club%20Contest"" title=""LinkedIn"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_evernote"" href=""https://www.addtoany.com/add_to/evernote?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2Fcontest%2F&amp;linkname=Actionable%20Business%20Book%20Club%20Contest"" title=""Evernote"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_dd addtoany_share_save addtoany_share"" href=""https://www.addtoany.com/share""></a></div></div> </div>",Actionable Team,Actionable Team,Business,4/15/2013,65d339a7602fc1781408718e,65d339a75013d9bea848c5ee,65d76364c666d5c0d6a45176
August Reader’s Choice Winner!,47,https://www.actionablebooks.com/en-ca/blog/august-readers-choice-winner/,august-readers-choice-winner,https://s3-eu-west-1.amazonaws.com/actionable-co-public-sites/actionablebooks-com-wp-content/uploads/2017/04/AB-Blog-Template_Reward.jpg,"<p>Thank you to all of you who voted in our second Reader’s Choice <a href=""http://actionablebooks.com/readers-choice-august/"">poll</a>! It was a close race, but out of the four choices, <a href=""https://www.amazon.com/dp/1591844037/ref=as_li_tf_til?tag=gooseducmedi-20&amp;camp=0&amp;creative=0&amp;linkCode=as1&amp;creativeASIN=1591844037&amp;adid=1RQ9NKQND9XHN89JHEEG&amp;""><em>Nothing to Lose, Everything to Gain: How I Went from Gang Member to Multimillionaire Entrepreneur</em></a> by Ryan Blair was the winner!</p>
 <p>Look for the summary on September 27th. In the meantime, the summary for the winner of our last Reader’s Choice poll, Erik Qualman’s <a href=""https://www.amazon.com/dp/0470638842/ref=as_li_tf_til?tag=gooseducmedi-20&amp;camp=0&amp;creative=0&amp;linkCode=as1&amp;creativeASIN=0470638842&amp;adid=0PBKTMP49CRZYGN9BSQD&amp;""><em>Socialnomics</em></a>, will be published tomorrow.</p>
 <p>Don’t forget to comment here on what <em>you’re</em> currently reading so we can include them in our next poll!</p>
 <div class=""addtoany_share_save_container addtoany_content addtoany_content_bottom""><div class=""a2a_kit a2a_kit_size_32 addtoany_list"" data-a2a-url=""https://www.actionablebooks.com/en-ca/blog/august-readers-choice-winner/"" data-a2a-title=""August Reader’s Choice Winner!""><a class=""a2a_button_facebook"" href=""https://www.addtoany.com/add_to/facebook?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2Faugust-readers-choice-winner%2F&amp;linkname=August%20Reader%E2%80%99s%20Choice%20Winner%21"" title=""Facebook"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_twitter"" href=""https://www.addtoany.com/add_to/twitter?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2Faugust-readers-choice-winner%2F&amp;linkname=August%20Reader%E2%80%99s%20Choice%20Winner%21"" title=""Twitter"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_linkedin"" href=""https://www.addtoany.com/add_to/linkedin?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2Faugust-readers-choice-winner%2F&amp;linkname=August%20Reader%E2%80%99s%20Choice%20Winner%21"" title=""LinkedIn"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_button_evernote"" href=""https://www.addtoany.com/add_to/evernote?linkurl=https%3A%2F%2Fwww.actionablebooks.com%2Fen-ca%2Fblog%2Faugust-readers-choice-winner%2F&amp;linkname=August%20Reader%E2%80%99s%20Choice%20Winner%21"" title=""Evernote"" rel=""nofollow noopener"" target=""_blank""></a><a class=""a2a_dd addtoany_share_save addtoany_share"" href=""https://www.addtoany.com/share""></a></div></div> </div>",Actionable Team,Actionable Team,Business,8/29/2011,65d339a7602fc1781408718e,65d339a75013d9bea848c5ee,65d7635ddaf05c6dcf626ce7
